text,x,y,z
Data,4.2029405,1.955394,40.477776
Categorical,-16.347153,-37.441906,7.2660794
With,-5.003241,12.559863,-6.523006
natural,-3.7943265,2.4652638,14.070985
distinction,-26.427973,-8.463853,-23.367508
some,-31.580427,1.32999,-3.4811864
Color,19.789003,13.062739,20.867842
Data,4.2029405,1.955394,40.477776
Categorical,-21.740843,-38.441956,1.6319358
Color,18.857054,9.294208,23.929575
Editorial,13.708005,-33.10211,-23.801893
This,-40.241714,5.8782763,-21.741686
features,3.5108147,25.429306,6.3489947
often,-31.226416,-8.801144,-11.640743
Editorial,13.708005,-33.10211,-23.801893
nonsaturated,4.931184,-30.315144,16.46021
features,3.5108147,25.429306,6.3489947
This,-29.47722,1.6507301,-25.882307
experiences,-4.8794856,-8.635957,-3.3937042
editorial,8.384618,-38.898384,-21.9887
Color,20.841328,11.750443,23.605566
Editorial,13.708005,-33.10211,-23.801893
Color,20.841328,11.750443,23.605566
Editorial,8.651153,-37.851643,-22.16037
In,-2.503941,34.880215,3.5833094
prevalent,-27.388832,-8.338533,-14.001358
companies,4.8642473,-7.655899,3.9982991
of,-15.261288,25.04787,14.430934
women,-1.2439401,5.739047,20.902153
of,-13.458485,25.79259,13.84523
labels,4.1715336,-5.641822,31.439466
emphasis,4.2893357,-7.239508,-13.518967
Color,20.841328,11.750443,23.605566
Editorial,13.708005,-33.10211,-23.801893
Color,20.841328,11.750443,23.605566
Editorial,9.880542,-37.46176,-22.611559
Color,8.836882,17.175903,37.408566
Editorial,13.708005,-33.10211,-23.801893
Color,8.836882,17.175903,37.408566
Functional,3.1674612,-30.382477,-8.803634
Functional,3.1674612,-30.382477,-8.803634
choices,17.635351,6.543283,-15.869268
controls,3.858885,7.413961,9.724872
heard,3.3599148,-20.024305,-3.1333697
Coloring,14.147064,12.829478,18.015343
visualization,14.919106,-20.496872,-7.000677
Color,12.841308,12.209682,27.583485
Functional,3.3133664,-29.294481,-8.52633
Color,20.841328,11.750443,23.605566
Functional,3.1674612,-30.382477,-8.803634
Typically,-22.492891,-9.0845,-8.873142
able,-10.142885,0.3287132,-13.147252
representation,19.997076,-5.9483347,-20.49387
White,12.068696,12.021465,28.352251
options,14.630633,10.644793,-14.855325
uncolored,12.880715,12.527698,18.61845
It,-21.19129,36.250774,-8.819076
Color,12.727222,15.070078,33.900833
Functional,3.1674612,-30.382477,-8.803634
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
When,-4.4332066,45.475376,5.7957106
several,-26.640953,-0.47922269,-8.827382
weve,-26.772215,19.41655,2.009238
formulating,20.530012,4.01303,-33.458153
thinking,1.7731973,-22.375227,-10.870899
accessible,-9.277615,-0.3602532,-12.226411
Color,20.841328,11.750443,23.605566
Color,8.836882,17.175903,37.408566
Formulating,21.44798,8.149587,-35.76506
What,-23.658972,10.921764,-33.83264
efficiencies,-2.0467098,-3.510806,-10.886157
people,-0.65720236,2.962464,18.157917
may,-8.592591,21.544777,6.095752
additional,-16.824043,8.334409,-11.983682
Another,-22.529741,13.001446,-2.9134626
branding,3.5581512,-3.529937,5.2792892
work,-0.8066597,4.1444116,-10.311792
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,21.44798,8.149587,-35.76506
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,14.71116,3.9526854,-43.762547
Format,12.018369,3.2733362,6.964826
Additionally,-16.23509,8.856876,-11.98221
proofs,-2.297811,5.3047576,28.983269
color,28.852283,6.5326214,35.504105
Tools,4.234758,-12.439675,2.975687
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,14.71116,3.9526854,-43.762547
Setting,15.269899,10.403495,0.98471177
consumed,3.9183927,-0.3890649,-27.143244
dark,-12.804869,7.7092905,-2.8576908
environment,-4.9102287,1.0551797,14.047837
backgrounds,11.462782,-8.612439,8.370584
Color,20.841328,11.750443,23.605566
guidelines,4.0011396,-23.87138,-26.713814
color,28.852283,6.5326214,35.504105
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,21.44798,8.149587,-35.76506
Purpose,-2.2376075,8.242504,-32.67949
Color,8.836882,17.175903,37.408566
visualization,14.331172,-19.871723,-7.380762
tone,6.021294,-18.32393,19.896198
How,4.708374,32.54271,-27.539738
purpose,-2.503646,7.4373145,-31.388487
Along,-13.589159,8.6341,12.5459795
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,21.44798,8.149587,-35.76506
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,35.044033,-11.184878,-32.141224
In,-2.503941,34.880215,3.5833094
health,4.223306,-17.942204,6.6203604
draws,11.031539,-4.009222,-22.379768
good,-12.52142,2.6544805,-15.609822
declining,11.036232,11.335894,-4.9476037
work,-0.54024667,4.5544825,-10.661573
meaning,-6.335603,-19.921045,-9.82663
Conversely,-13.59322,16.414692,-14.445163
colors,21.62892,-8.088873,11.092398
connotation,-6.1296563,-18.710943,-9.075651
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,27.627298,-2.6270754,-37.753902
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,21.44798,8.149587,-35.76506
Ideas,30.656025,-9.8597555,2.3726954
In,-2.503941,34.880215,3.5833094
possible,-6.2681766,23.609785,-0.21086912
subject,0.29546717,-10.369604,18.089958
wish,-23.061125,21.133116,9.071558
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Formulating,21.44798,8.149587,-35.76506
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Working,-3.920764,4.8330426,-24.575405
decisions,3.1117153,-10.23627,-6.694619
Firstly,-21.28523,12.17543,2.7378764
types,-2.0993774,-25.49447,19.071516
Secondly,-21.272112,12.05459,2.63069
discernible,-25.152847,-6.842176,-17.690498
numbers,-32.28737,-3.8664188,14.549874
classification,-7.2013383,-31.060602,22.323221
examination,7.0774317,-15.327309,-30.9955
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Working,-5.6598253,6.7768354,-7.59361
It,-44.578495,11.811709,0.4319209
grouping,5.29539,2.0454848,-0.36213338
For,1.9867547,44.209667,-7.2666306
other,-21.058392,5.48039,-16.041134
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Working,-3.539648,2.4752,-6.9289575
For,1.9867547,44.209667,-7.2666306
colors,20.717863,-8.059745,12.024615
harder,-12.986947,2.587616,-2.9881945
may,-8.592605,21.543823,6.095659
transform,7.7878084,14.820589,-9.1192465
collective,3.8609922,2.1717873,-1.5696052
Color,20.841328,11.750443,23.605566
Color,20.841328,11.750443,23.605566
Working,-0.515666,2.9330752,-17.654518
Color,12.727222,15.070078,33.900833
Color,20.841328,11.750443,23.605566
Establishing,16.124058,6.7003603,-1.5091866
What,-20.849718,28.692884,-19.153059
Data,4.2029405,1.955394,40.477776
Certain,-31.973637,0.08095824,-5.6581025
attribute,-2.2323055,-9.29126,25.673029
Color,20.841328,11.750443,23.605566
Design,24.926247,15.628495,-7.877996
Trustworthy,9.135889,-21.140844,-18.350351
Ensure,3.6416116,11.1432905,-20.543018
deceive,10.083228,-17.125414,-13.418526
Accessible,-7.6833944,-0.9531454,-10.835499
Once,-33.72016,-6.855559,-3.7714653
association,-12.954487,-5.2666616,-17.767534
accessibility,-3.4595551,-3.0419884,-12.439096
Elegant,6.5234923,-8.909715,-23.365526
Ensure,3.6416116,11.1432905,-20.543018
judgment,3.5884624,-14.246804,-8.444584
Color,20.841328,11.750443,23.605566
Rule,23.677767,-0.69898325,28.271353
Color,20.841328,11.750443,23.605566
Rule,23.677767,-0.69898325,28.271353
Percentage,-21.331064,-1.1151546,13.157139
red,-13.9313,8.402037,-3.075639
Color,20.841328,11.750443,23.605566
color,28.852283,6.5326214,35.504105
Rule,18.978252,-4.272751,26.432026
colors,20.717863,-8.059745,12.024615
Color,20.841328,11.750443,23.605566
Rule,18.978252,-4.272751,26.432026
Color,20.841328,11.750443,23.605566
Rule,18.978252,-4.272751,26.432026
Color,20.841328,11.750443,23.605566
Rule,23.677767,-0.69898325,28.271353
When,-4.4332066,45.475376,5.7957106
Color,20.841328,11.750443,23.605566
Rule,18.978252,-4.272751,26.432026
Perceived,1.9077094,-15.124405,-13.774182
object,9.291776,0.8658208,29.3822
Different,-40.27384,-4.7180505,-15.770611
background,10.790456,-7.3320966,8.773693
color,28.852283,6.5326214,35.504105
Color,20.841328,11.750443,23.605566
use,6.1819415,20.085665,-18.175535
Rule,18.978252,-4.272751,26.432026
can,-36.194904,5.205189,16.415676
Color,20.841328,11.750443,23.605566
Design,24.926247,15.628495,-7.877996
PART,-33.2046,-7.1867285,33.42102
Building,24.143967,34.140156,0.2869448
Building,33.316254,19.82011,6.6993666
Comparing,-9.091691,-33.042255,-26.420103
Time,-5.2257,18.021269,29.787237
Geospatial,-1.4261336,-37.857178,-9.706176
Parttowhole,-28.112177,-24.571392,-1.1541351
Distribution,40.54372,-3.6418748,-3.8248925
Qualitative,17.532892,-30.855345,-12.352147
Relationship,-11.443632,-15.84152,-13.978922
Parttowhole,-28.112177,-24.571392,-1.1541351
These,-37.859425,7.025021,-10.341031
variety,-29.311935,0.26164323,-12.593874
Alternatives,-11.377394,13.83053,-24.435717
Parttowhole,-28.112177,-24.571392,-1.1541351
Disdain,8.309295,-13.056811,-11.013612
Reason,-3.9702199,11.243206,-37.601597
visualized,11.564235,-7.856483,-15.92859
Yet,-12.276579,15.37431,-7.4882517
objects,9.10688,0.38194457,28.508413
Parttowhole,-28.112177,-24.571392,-1.1541351
Parttowhole,-28.112177,-24.571392,-1.1541351
When,-15.893628,38.6725,19.864992
When,-4.4332066,45.475376,5.7957106
order,-0.71909004,-2.727286,0.4675465
How,4.708374,32.54271,-27.539738
Parttowhole,-28.112177,-24.571392,-1.1541351
Parttowhole,-25.886114,-23.950289,-0.101617545
If,-5.9813924,26.201408,-15.680757
determinations,3.8442621,-9.779881,-5.0557
Parttowhole,-28.112177,-24.571392,-1.1541351
If,-5.9813924,26.201408,-15.680757
determinations,4.1487365,-9.581557,-5.5137568
Parttowhole,-23.52599,-21.838436,-3.1230643
If,-5.9813924,26.201408,-15.680757
determinations,4.0701294,-10.204683,-5.352018
Parttowhole,-32.198925,-19.332659,-2.0186422
percent,-21.331991,-1.1155006,13.1626425
cases,2.869618,-8.782931,8.112884
slices,12.744616,-13.949451,8.363295
Parttowhole,-29.451372,-27.57769,-0.85367537
TRUE,-4.542509,8.373406,-16.920387
It,-37.64179,28.475702,-2.9850774
quantities,-13.640248,-26.09175,3.155887
difference,-26.616518,-7.364837,-24.854258
appropriate,-7.813666,1.1375431,-17.06601
Parttowhole,-29.451372,-27.57769,-0.85367537
more,-18.188845,5.6014943,-7.717652
large,-21.184982,-13.705803,8.302931
Parttowhole,-29.451372,-27.57769,-0.85367537
Treemap,11.223449,-39.607075,1.2268876
illustrate,10.65594,-5.684274,-21.144993
squarified,-6.1758604,-16.750328,7.4699244
Parttowhole,-23.52599,-21.838436,-3.1230643
Treemap,11.223449,-39.607075,1.2268876
Parttowhole,-29.451372,-27.57769,-0.85367537
Treemap,11.223449,-39.607075,1.2268876
Hierarchies,3.9152637,-35.401115,-0.14375769
visualize,11.657202,-9.32311,-16.596674
within,-9.94158,6.652804,10.812142
encodings,22.659761,-21.548761,-3.2292068
like,-23.615421,12.457692,-11.063288
Parttowhole,-29.451372,-27.57769,-0.85367537
Sunburst,3.4327464,-39.958973,18.311937
If,-5.248766,28.345684,-14.962767
hierarchy,3.27833,-34.1192,-0.47131637
In,-2.503941,34.880215,3.5833094
Parttowhole,-29.451372,-27.57769,-0.85367537
Sunburst,-0.07911699,-36.96709,18.986734
Parttowhole,-27.691586,-25.522453,1.052013
Nightingale,-26.05272,-30.487318,-23.74109
visualize,11.07056,-9.055965,-16.890427
Each,-39.00231,-1.1806445,6.321473
broken,5.890233,7.3731847,-11.068952
deaths,7.6579037,-15.364677,-3.1074142
Parttowhole,-29.451372,-27.57769,-0.85367537
Nightingale,-26.05272,-30.487318,-23.74109
Parttowhole,-29.451372,-27.57769,-0.85367537
Nightingale,-26.05272,-30.487318,-23.74109
We,-30.984795,17.05246,-1.2007527
been,-21.096285,21.234715,-4.316923
slices,12.744616,-13.949451,8.363295
towhole,-21.69687,-23.283165,-2.7177844
Parttowhole,-27.842552,-21.656252,-2.746165
Nightingale,-26.05272,-30.487318,-23.74109
Parttowhole,-27.691586,-25.522453,1.052013
Nightingale,-26.05272,-30.487318,-23.74109
Parttowhole,-28.112177,-24.571392,-1.1541351
Nightingale,-26.05272,-30.487318,-23.74109
Parttowhole,-28.053707,-22.052156,1.3014922
Summary,0.19880138,11.513128,13.4556
Pie,-21.383858,-12.5549345,17.85095
Limit,-4.971485,-12.987222,8.985353
angles,-11.817296,-3.2387908,4.900115
Alternatives,-11.377394,13.83053,-24.435717
Parttowhole,-28.112177,-24.571392,-1.1541351
PART,-15.172434,15.6439495,40.24599
Start,11.636565,28.310259,26.429045
Start,11.636565,28.310259,26.429045
When,-9.728803,40.632923,9.097194
sense,-2.536828,-18.995909,-13.437417
aggregate,1.7121783,6.4566903,-1.5326775
department,-22.795193,6.7888913,17.952177
department,-22.795223,6.7886586,17.952171
overall,-19.885633,0.7297872,2.4056675
Parttowhole,-28.112177,-24.571392,-1.1541351
When,-15.893628,38.6725,19.864992
percentages,-21.853432,-2.2038012,12.342825
Parttowhole,-26.412022,-26.29928,-0.8574757
Parttowhole,-27.691586,-25.522453,1.052013
Pareto,-18.36081,-36.168747,-13.89329
When,-15.893628,38.6725,19.864992
examine,6.7076316,-14.678877,-31.826778
largest,-21.155186,-12.441617,1.3583506
Pareto,-18.36081,-36.168747,-13.89329
consequences,-0.70609534,-4.921897,-8.447797
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
To,-30.333744,17.769983,20.899027
cumulative,2.7395165,1.8675604,-2.2787626
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Grouping,5.3938036,2.4112823,0.025003977
especially,-16.35721,-16.486952,-2.9597714
For,1.9867547,44.209667,-7.2666306
reasons,-4.029708,11.112651,-37.64064
much,-24.529888,5.0629687,-7.8323097
In,-2.503941,34.880215,3.5833094
compatible,-7.403251,2.4750206,-15.787444
like,-24.014471,12.732617,-11.401107
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-20.519226,-35.52542,-12.905628
Step1,4.5341573,12.577532,-28.31831
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step2,4.3223977,12.929649,-28.32025
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-19.750551,-34.45041,-14.979532
Step3,3.4644074,14.066949,-28.157476
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step4,3.6837263,14.679236,-28.798565
Secondary,-18.02178,10.149224,2.184283
Parttowhole,-29.451372,-27.57769,-0.85367537
Half,-23.852585,-2.9765983,5.4708734
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step5,3.6828532,15.472848,-28.987583
Yaxis,-9.669044,-6.7392,8.641405
Xaxis,-9.745911,-6.4100013,8.46201
Column,11.890018,-11.340645,22.08677
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step6,3.3803594,15.978454,-28.295536
Prospect,-3.3306181,20.076113,0.523264
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step7,3.180435,16.400946,-27.668036
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step8,3.0735095,17.475954,-26.72734
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-18.36081,-36.168747,-13.89329
Step9,2.5744884,17.749737,-27.30847
AnalyticsConstant,-0.5403447,0.49759206,-3.9681365
Parttowhole,-32.198925,-19.332659,-2.0186422
Pareto,-18.36081,-36.168747,-13.89329
Our,-38.76137,15.88273,-5.858329
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-10.829926,-41.110233,-17.936426
Step10,2.1319396,17.658522,-28.263613
Create,12.205106,14.387263,-34.571964
Drag,-10.665493,-16.23451,19.896334
Rightclick,36.59179,-5.0660458,-12.483119
Parttowhole,-29.451372,-27.57769,-0.85367537
Pareto,-20.519226,-35.52542,-12.905628
Time,-5.2257,18.021269,29.787237
SM,-6.5077233,-41.230656,6.203006
Understanding,-8.513744,-21.291344,-23.1019
Week,-19.696695,9.813527,30.103771
Dr,31.439379,22.780058,20.742466
chenyanghecuhkeduhk,-32.79445,-16.384365,7.692506
Design,24.926247,15.628495,-7.877996
Building,33.316254,19.82011,6.6993666
Third,-21.606989,9.891644,0.8290853
PART,-15.172434,15.6439495,40.24599
Design,35.0083,26.938383,-11.185481
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,6.497787,28.295069,-7.3379607
Design,24.926247,15.628495,-7.877996
representation,19.997076,-5.9483347,-20.49387
Contents,11.973383,4.7312183,16.04663
Appearance,19.456738,-5.430483,-10.388188
Composition,17.957775,7.776912,7.941776
Why,-6.9416933,11.365932,-42.930794
around,-11.292083,11.6292925,10.8504505
American,-9.609294,1.5637405,19.859776
Composition,19.672194,7.7628007,6.986869
mgraphicspoliticshowfair,23.664677,-8.097577,-1.801711
istheelectoralcollege,23.056343,-8.815441,-2.324158
Composition,19.18939,9.769678,9.707388
ombustshaperollercoasterseason,-21.499506,-4.2570806,22.33315
Composition,19.283587,9.20308,8.004371
encegraphicstheatlasofmoons,17.078041,-24.846094,16.816181
Composition,17.825882,7.3475266,11.431735
aphics2020worldcorona,7.435172,-19.480219,2.5175822
simulator,11.742053,-15.329428,-12.37923
Composition,17.724413,7.1804013,9.502122
torycityanarchy,-7.967058,-7.5381093,19.27577
Composition,19.232578,15.719688,5.4666514
After,-2.3758953,11.108944,5.8685684
together,-3.1995285,8.565224,-3.4131699
make,11.669312,0.7275588,-25.162888
included,-10.743357,8.816269,-12.055098
appearance,19.57231,-5.7184505,-10.473072
In,-2.503941,34.880215,3.5833094
There,-29.384094,22.861952,-10.493789
composition,9.877908,8.108854,13.42322
Composition,18.847519,4.9504094,8.279468
Project,38.664368,12.343732,18.141485
Project,27.30613,-7.2682085,2.6424918
Visual,11.257393,-24.367817,-9.548883
Visual,11.16922,-23.964863,-9.972746
Absolute,-20.119911,3.6399856,3.88015
placed,-0.32026777,0.72897977,9.521769
Composition,17.957775,7.776912,7.941776
Project,43.02794,-15.230114,10.326192
Layout,14.456585,1.852691,8.96131
New,11.2878065,20.264338,-32.277546
season,-20.897602,-3.3610945,22.15861
Composition,18.049427,5.6999154,11.206936
Project,38.664368,12.343732,18.141485
Layout,14.4566,1.8526974,8.961303
Is,-25.776949,30.639858,-2.8649266
fair,-12.843406,1.7685906,-15.546785
Composition,17.820387,9.062878,9.128696
Project,38.664368,12.343732,18.141485
SizeCreating,32.61318,13.545792,-22.585714
When,-15.893628,38.6725,19.864992
portray,14.411889,-4.59374,-18.44455
One,-30.735949,-6.5398664,1.5395491
sized,-6.778385,-16.543156,8.525801
categories,-4.2839932,-29.498547,19.264517
If,-5.9813924,26.201408,-15.680757
comparing,-19.174618,-19.465471,-25.328651
patterns,19.183218,-12.112438,8.345801
Composition,16.933447,8.2591505,10.17842
Project,38.664368,12.343732,18.141485
Sizing,-7.7411313,-17.242384,9.481155
Primary,-16.617401,8.896457,3.9168272
Composition,15.799307,7.6876493,8.3810425
Project,38.311787,-18.723244,3.755925
Sizing,-7.7411504,-17.242401,9.481148
Stronger,-13.05867,3.8551855,-3.40316
Am,-11.243427,1.1057144,20.117031
Nominees,-1.3379152,-1.1108308,25.046898
Speeches,15.389264,-1.7330693,-1.9318141
York,-9.101088,-7.894471,18.455437
Composition,17.958658,5.1817665,9.63922
Project,38.664368,12.343732,18.141485
across,-17.07003,11.681048,12.607628
There,-29.384094,22.861952,-10.493789
At,-22.697077,16.8326,26.73716
further,-17.092787,7.6138105,-10.626316
It,-37.64179,28.475702,-2.9850774
importance,0.7035923,-9.162259,-13.725011
Composition,19.232578,15.719688,5.4666514
Project,43.23271,-9.692571,16.94674
City,-7.582925,-5.9697585,15.886415
Kowloon,-14.037232,-6.9888587,21.180439
City,-7.653568,-6.404918,16.156422
Composition,16.679995,6.3805084,10.0536
Project,28.344822,-5.7869034,3.1334662
Positioning,2.9715705,-1.6877321,5.907308
Are,-22.322367,27.508053,-0.39516267
narrative,13.588318,-32.96548,-14.154836
relative,-11.894228,-7.56119,-6.192661
Overall,-20.25764,1.5614623,3.0095189
each,-43.495033,-1.2728775,6.333261
Composition,17.343945,6.0783777,8.286395
Chart,26.232122,-28.724031,8.032705
Chart,26.232122,-28.724031,8.032705
concerning,-10.356897,13.043397,11.366328
Positioning,2.9715705,-1.6877321,5.907308
Where,-23.913975,11.202575,-21.200418
For,1.9867547,44.209667,-7.2666306
distance,-10.589642,-6.2247834,0.052268967
possibly,-7.6558633,25.033583,2.4586215
somewhere,-23.97687,7.987913,-16.710752
value,-12.553694,-20.453281,34.703304
possible,-6.2681766,23.609785,-0.21086912
Composition,20.630995,6.9839773,9.910698
Chart,39.11594,2.114145,26.469448
Positioning,2.9715705,-1.6877321,5.907308
Why,-6.9416933,11.365932,-42.930794
around,-11.362497,12.136101,10.071876
American,-9.46404,1.2804799,20.378222
Composition,20.630995,6.9839773,9.910698
Chart,27.211891,-35.240547,8.50353
Positioning,2.9715705,-1.6877321,5.907308
visualisation,14.627569,-25.352722,-2.8150647
Part,-23.69918,-2.5960963,6.6973267
Data,4.2029405,1.955394,40.477776
Composition,20.630995,6.9839773,9.910698
Chart,27.211891,-35.240547,8.50353
Positioning,2.9715705,-1.6877321,5.907308
Mizzous,-8.384123,20.587719,7.6811123
Typical,-21.836727,-7.7444153,-7.988764
FiveThirtyEight,-11.31324,-9.468604,-33.65917
Composition,20.630995,6.9839773,9.910698
Chart,39.11594,2.114145,26.469448
Chart,39.11594,2.114145,26.469448
Axis,-9.156289,-3.2196019,6.733027
about,-11.947072,17.320541,13.937791
creative,29.204319,-5.4554706,-19.363216
narrative,13.588318,-32.965477,-14.154832
such,-27.616049,9.133815,-9.707713
also,-19.63057,15.375217,-12.956436
alphabetically,-3.2744863,-3.1761844,2.003773
avoid,0.5010675,19.73039,-20.61294
quantitative,-8.999627,-27.385008,2.5347667
carefully,-11.187179,-13.145105,-0.104718976
Composition,20.630995,6.9839773,9.910698
Chart,39.11594,2.114145,26.469448
Chart,39.11594,2.114145,26.469448
Maps,17.540901,-24.81497,15.011331
Destructive,7.1227326,6.8440294,-11.931639
Texas,-4.5905576,-4.4551024,18.158356
New,10.855529,20.55045,-33.039543
nytimescom,4.5855913,-23.676346,3.9260519
Composition,20.630995,6.9839773,9.910698
Chart,27.211891,-35.240547,8.50353
Chart,26.232122,-28.724031,8.032705
data,19.57299,-8.76693,37.07749
London,-9.351455,-7.9484725,18.15521
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
When,-15.893628,38.6725,19.864992
main,-14.192111,6.5695395,5.0285864
undertaken,3.0193222,1.7704304,-23.26048
formulating,20.530012,4.01303,-33.458153
thinking,1.7736701,-22.37505,-10.871111
Ensuring,6.716819,11.477517,-21.537392
trustworthiness,9.220355,-19.271008,-16.085215
influence,25.625725,-8.589059,-5.1734986
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Formulating,27.627298,-2.6270754,-37.753902
What,-23.658972,10.921764,-33.83264
composition,10.576998,8.590306,13.0690565
Twitter,7.532634,-24.311296,18.951231
An,-43.511505,0.045453973,-4.5067196
Print,14.498587,-8.006066,-3.566956
Composition,14.169667,11.357549,9.589612
Composition,20.630995,6.9839773,9.910698
Formulating,27.627298,-2.6270754,-37.753902
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Formulating,27.627298,-2.6270754,-37.753902
What,-23.658972,10.921764,-33.83264
creativebut,29.290655,-5.3305235,-19.580242
nature,-4.089003,2.0782273,14.081635
Why,-4.100537,12.156246,-43.262245
around,-12.071497,11.625068,10.309109
American,-9.774846,1.1291285,20.07074
Composition,20.630995,6.9839773,9.910698
Composition,18.37453,8.894789,11.020347
Formulating,27.627298,-2.6270754,-37.753902
Graphics,14.829335,-11.453919,-1.6728739
infoblogspotcom,5.3246856,-24.535877,4.7086916
Composition,20.630995,6.9839773,9.910698
Composition,18.865744,6.256232,7.256804
Working,-0.31794786,9.406543,-9.328061
composition,10.576998,8.590306,13.0690565
revealed,12.056135,-5.9896173,-14.61837
outliers,-21.823698,-17.089956,-14.340739
overall,-19.877695,0.7377293,2.4000123
This,-29.47722,1.6507301,-25.882307
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Working,-0.31794786,9.406543,-9.328061
composition,10.576998,8.590306,13.0690565
Composition,20.630995,6.9839773,9.910698
Composition,18.366371,15.406283,5.448049
Working,-0.31794786,9.406543,-9.328061
Composition,19.232578,15.719688,5.4666514
Composition,20.630995,6.9839773,9.910698
Establishing,16.124058,6.7003603,-1.5091866
How,1.4949913,31.865335,-27.282318
any,-29.25273,1.3404208,-0.1963942
hierarchy,2.9047184,-34.4222,-0.047346935
In,-2.503941,34.880215,3.5833094
some,-31.580427,1.32999,-3.4811864
prominent,-27.31941,-8.267038,-14.232673
might,-9.6020775,21.977884,3.255374
lends,11.264678,-2.0239918,-23.44489
Composition,14.169667,11.357549,9.589612
Composition,20.630995,6.9839773,9.910698
Data,4.2029405,1.955394,40.477776
Different,-40.27384,-4.7180505,-15.770611
will,-24.461363,18.464645,7.323181
occupies,16.878675,-3.7331655,-25.353083
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Data,4.2029405,1.955394,40.477776
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Data,4.2029405,1.955394,40.477776
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Data,4.2029405,1.955394,40.477776
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Design,24.926247,15.628495,-7.877996
Trustworthy,9.135889,-21.140844,-18.350351
Accessible,-7.6833944,-0.9531454,-10.835499
comparisons,-19.355482,-20.260864,-24.95943
Elegant,6.5234923,-8.909715,-23.365526
create,13.632502,16.00082,-38.40974
of,-14.63482,24.995401,12.452159
detail,-7.0936975,-19.88132,1.3357052
interrupt,5.3037853,5.872963,-9.025684
might,-10.224475,22.2582,2.7275298
conducted,3.4258769,0.9221417,-24.126635
Composition,20.630995,6.9839773,9.910698
Composition,20.630995,6.9839773,9.910698
Design,24.926247,15.628495,-7.877996
No,-9.388066,31.998734,-5.688092
Composition,20.630995,6.9839773,9.910698
Review,4.576014,17.150028,19.36249
This,-29.47722,1.6507301,-25.882307
developing,12.372902,9.131779,-4.5103188
Review,4.576014,17.150028,19.36249
Review,5.1134353,18.205269,18.817554
Review,4.576014,17.150028,19.36249
Review,5.74187,17.05927,18.784807
PART,-15.172434,15.6439495,40.24599
Building,33.316254,19.82011,6.6993666
Building,33.316254,19.82011,6.6993666
Comparing,-9.091691,-33.042255,-26.420103
Time,-5.2257,18.021269,29.787237
Geospatial,-1.4261336,-37.857178,-9.706176
